ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|f7e4e02d63594d1dbbd93b0d21f92d42|2024-06-11|03:06:15|1718067975|grocery_pos|276.68|1|fraud_Bailey-Morar|36.841112|-81.234238
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|aedd526b2f218a7918d84abd373eb657|2024-06-11|00:35:43|1718058943|grocery_pos|345.26|1|fraud_Goldner, Kovacek and Abbott|36.868043|-81.455996
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|20ee719967ad620c377d4067126309a9|2024-06-11|06:27:34|1718080054|grocery_pos|295.45|1|fraud_Miller-Hauck|36.658562|-81.156695
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|cbce7f32f6adb9216288f87f3f360cd3|2024-06-11|02:14:08|1718064848|grocery_pos|342.55|1|fraud_Cartwright-Harris|38.028937|-81.700069
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|7f719856a8ee2d980faa223715dfb4cd|2024-06-11|06:27:44|1718080064|grocery_pos|300.59|1|fraud_Huel, Hammes and Witting|37.378685|-81.287302
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|b8a470a8554eafd3b93046ad14c6a335|2024-06-11|00:15:45|1718057745|grocery_pos|292.01|1|fraud_Heller, Gutmann and Zieme|36.713273|-80.836284
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|c4d144f0e92f850c618ab908816b32ca|2024-06-12|23:05:58|1718226358|misc_net|308.81|1|fraud_Greenfelder, Bartoletti and Davis|37.476492|-80.887067
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|a2add24fca164d9a7e61e7153491dea0|2024-06-12|23:58:11|1718229491|misc_net|810.72|1|fraud_Klocko LLC|38.210492|-81.377723
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|63aee0c9651d8cd2424c5913d7c7e34f|2024-06-12|16:34:38|1718202878|shopping_net|808.43|1|fraud_Streich, Dietrich and Barton|37.848810|-82.205531
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|03cd2645965dd15c38f299569b180369|2024-06-12|22:53:33|1718225613|misc_net|883.99|1|fraud_Kuhn LLC|37.767731|-80.845948
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|ca0e3cae2311facefd9fe59dfebd23ac|2024-06-11|23:23:24|1718141004|grocery_pos|963.39|1|fraud_Barton Inc|37.974141|-82.557055
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|3274f275acc5f83e1657e9b1d2078bb2|2024-06-12|22:02:08|1718222528|shopping_net|1123.22|1|fraud_Fisher-Schowalter|36.787572|-81.959144
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|cdbcbc51b1974575835431768a1dd842|2024-06-12|23:27:47|1718227667|shopping_net|1000.47|1|fraud_Heathcote, Yost and Kertzmann|37.848607|-81.327246
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|5e6db3cce432de55d188037f895ae7ef|2024-06-12|23:15:10|1718226910|shopping_net|1229.87|1|fraud_Streich, Dietrich and Barton|37.336652|-82.048549
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|2876a0f8fd04f6ea2f0e1d7a98c2a43a|2024-05-15|02:25:06|1715732706|misc_pos|69.41|0|fraud_Cremin, Hamill and Reichel|36.592704|-80.889887
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|666bc25ae2eead687e9dc81a77bdbb5b|2024-06-08|03:50:26|1717811426|shopping_net|75.14|0|fraud_Kassulke PLC|37.941818|-82.586971
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|de74556015b756c8bb52c1d4263dbf85|2024-07-01|03:05:22|1719795922|shopping_pos|70.22|0|fraud_Botsford Ltd|36.647628|-81.667914
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|2a14d868f971a37f4aabc85d43b6398e|2024-01-14|08:36:39|1705217799|gas_transport|68.11|0|fraud_Schmitt Inc|36.873204|-80.966222
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|3497ed847c823116f4b8a1a62ed52458|2024-04-09|08:31:45|1712644305|misc_net|58.72|0|fraud_Klocko LLC|38.038132|-82.429016
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|7f9c96afd7e9f56802dd04987adcbf49|2024-05-15|00:19:46|1715725186|misc_pos|71.60|0|fraud_Herman Inc|37.249364|-81.621074
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|2eab824bc4c63ef07103bc71f14edfd2|2024-04-01|09:52:41|1711957961|grocery_pos|68.84|0|fraud_Goldner, Kovacek and Abbott|37.452012|-81.405491
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|168de357c800a6a04a4cde739f81b839|2024-04-11|05:36:54|1712806614|misc_net|70.35|0|fraud_Mante Group|38.125590|-81.665489
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|46329d8e0b8942cfcd56684512a526b9|2024-03-23|09:32:24|1711182744|grocery_pos|73.83|0|fraud_DuBuque LLC|36.688296|-82.377672
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|6138b5018422c59346998af58c438094|2024-03-06|05:36:31|1709699791|grocery_pos|68.01|0|fraud_Cartwright-Harris|36.545333|-82.185133
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|f63cd1a742d9bd24c0dd22df2bb0367f|2024-03-19|00:51:08|1710805868|grocery_pos|74.46|0|fraud_Moen, Reinger and Murphy|36.681061|-81.275780
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|f0488d767250a0cd635dfb337699adad|2024-03-19|04:10:00|1710817800|grocery_pos|68.04|0|fraud_Deckow-O'Conner|37.592344|-82.449052
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|7f498992c7b4ed0471a8ec47a587f15a|2024-01-17|04:34:30|1705462470|gas_transport|71.84|0|fraud_Sporer Inc|37.592063|-82.530520
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|1791da779e51b7738799b221ef0f9825|2024-06-10|06:26:08|1717993568|shopping_net|64.61|0|fraud_Labadie, Treutel and Bode|37.109569|-80.680532
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|47d1dbbcff4474c1a93469f0a56b6f59|2024-03-12|07:07:19|1710223639|grocery_pos|68.35|0|fraud_Koepp-Witting|36.518140|-82.117544
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|155ce21d6770ffcdab1a186df45da9b6|2024-01-22|00:55:33|1705881333|gas_transport|74.50|0|fraud_Berge LLC|36.511007|-82.012206
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|b7ed5efa69f91dc747ec34b300c32dfe|2024-03-15|05:27:57|1710476877|grocery_pos|44.00|0|fraud_Kiehn-Emmerich|37.450535|-81.490070
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|464a46660215bea2fe71000d36ae8a44|2024-04-27|08:09:17|1714198157|misc_pos|50.69|0|fraud_Haley Group|37.975265|-81.142005
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|f5102998e3dd564cfbbd62b026fb53d1|2024-01-27|06:51:41|1706334701|grocery_net|47.15|0|fraud_Ferry, Reichel and DuBuque|37.043394|-80.705942
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|208519ae8063b73acb3a079dc60afc17|2024-03-26|05:28:09|1711427289|grocery_pos|57.47|0|fraud_Koepp-Witting|38.154786|-82.360627
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|bb0b6e49bcfe8d32a930f2ef932849ba|2024-02-04|01:24:03|1707006243|grocery_net|60.94|0|fraud_VonRueden Group|37.089366|-82.100734
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|40433dfc72b3d3bb8e0664910c9673a7|2024-06-02|07:04:26|1717304666|shopping_net|57.38|0|fraud_Kihn, Abernathy and Douglas|38.049826|-81.721240
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|9a7f462596edb5e2e69f4889cfe609bc|2024-02-16|01:47:53|1708044473|grocery_pos|59.52|0|fraud_Padberg-Welch|37.225537|-80.673100
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|dcf256ef25ef0767bb2cad295d2706cf|2024-02-01|09:08:47|1706774927|grocery_net|61.88|0|fraud_Skiles-Ankunding|38.304557|-81.083286
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|8ca06f9378ce3997177a3ea594573ccd|2024-03-26|05:55:15|1711428915|grocery_pos|43.59|0|fraud_Deckow-O'Conner|36.670507|-82.396537
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|88b8b42dfa11d4f7e1503f675a0f53a2|2024-02-14|07:58:27|1707893907|grocery_pos|44.87|0|fraud_Hudson-Ratke|36.556227|-82.575624
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|a3b3fbc9bfd62f7cd5285f05205ec478|2024-04-11|02:17:29|1712794649|misc_net|51.01|0|fraud_Brown PLC|37.845727|-81.421937
166-87-4603|4635841317094763844|John|Griffin|M|8503 Kayla Spur Suite 388|Panther|WV|24872|37.3752|-81.6539|783|Investment banker, corporate|1975-10-31|200525016118|adults_2550_male_rural.json|077e8b3bc47cfe747034c5719b2f2d0a|2024-03-25|02:25:01|1711329901|grocery_pos|46.95|0|fraud_Moen, Reinger and Murphy|36.643989|-82.550243
