ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|3ea0c0672b5b155ab90093ecb6085a44|2024-11-15|23:51:09|1731711069|misc_net|795.39|1|fraud_Lehner, Mosciski and King|45.331372|-123.388260
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|a64c6733b3b72b1b629c75e33ffd8d0d|2024-11-15|20:33:32|1731699212|shopping_pos|1060.56|1|fraud_Torphy-Goyette|45.432961|-124.541349
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|bcbb0b5de82a1c148d0d6595ac36852d|2024-11-15|22:30:38|1731706238|personal_care|760.93|1|fraud_Parker-Kunde|44.813420|-124.551641
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|14714af99a0e32748d02051eba230670|2024-11-15|22:15:45|1731705345|travel|811.77|1|fraud_Reichel, Bradtke and Blanda|45.581901|-123.396075
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|699dd11cd83dbe9395362a26e0c99d9f|2024-11-15|22:22:14|1731705734|shopping_net|48.95|1|fraud_Gerlach Inc|46.267102|-123.664418
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|d1c99c4d548887a279243a8bfe716dc0|2024-11-15|23:02:29|1731708149|shopping_pos|1.74|1|fraud_Jast-McDermott|45.662716|-124.503168
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|ac2693823ddefcef85447734ae71e42f|2024-06-01|10:48:05|1717231685|misc_pos|69.20|0|fraud_Dickinson Ltd|44.655992|-124.677208
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|53c05e46247f01c09e484bdb61b9cbbe|2024-03-08|06:55:50|1709877350|gas_transport|63.62|0|fraud_Robel, Cummerata and Prosacco|46.316243|-123.861034
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|bd8d7295f050db695854c01caa073c04|2024-02-16|03:22:06|1708050126|gas_transport|69.34|0|fraud_Mraz-Herzog|44.736306|-122.957287
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|8c5ae27e0bc5a7fb7cc699ec55db715a|2024-05-16|04:00:42|1715824842|misc_net|54.11|0|fraud_Kris-Weimann|45.780049|-123.415850
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|51f3dd6c8e896376ec48030f72e221bd|2024-01-31|00:35:36|1706657736|gas_transport|91.27|0|fraud_Sporer Inc|45.725759|-124.251301
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|a9577550da3af7ecd8c6336e868e31c9|2024-06-08|05:36:46|1717817806|shopping_net|60.83|0|fraud_Heathcote LLC|46.064325|-124.431173
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|e95d65a7f9d19fba2b58598923f70818|2024-03-10|01:42:59|1710031379|gas_transport|58.69|0|fraud_Koss and Sons|44.997990|-123.226521
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|f5ab48f7dd4fc97ce5235376a268fe1d|2024-02-09|04:42:35|1707450155|gas_transport|70.13|0|fraud_Kutch LLC|45.151942|-124.214359
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|abdb50b8942661746c2bfddd11e74147|2024-04-13|06:46:49|1712983609|grocery_pos|87.45|0|fraud_Pacocha-O'Reilly|45.778109|-123.869625
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|0ba4a30f3816500facf9edfd23aade97|2024-06-21|02:58:18|1718931498|shopping_net|38.21|0|fraud_Zboncak, Rowe and Murazik|46.200881|-124.519526
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|b94e4accb5dff457d80a787849793bab|2024-02-22|11:07:21|1708596441|gas_transport|44.79|0|fraud_Friesen-D'Amore|44.953273|-122.981804
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|70a0184717043c9b42f2fd7c0fb4cee7|2024-06-05|11:42:38|1717580558|shopping_net|37.17|0|fraud_Zboncak, Rowe and Murazik|45.425786|-122.913738
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|4a76a81874fd88a56f1ab26b84f1f24c|2024-05-24|07:55:27|1716530127|misc_pos|61.66|0|fraud_Dickinson Ltd|45.547403|-123.257310
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|7bb391da532f71eab5a109a29567791b|2024-04-06|00:29:28|1712356168|grocery_pos|55.83|0|fraud_Kilback LLC|46.509091|-123.847199
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|7c4ca780b1ab25f6a39816cde2ad72f8|2024-01-10|03:06:02|1704852362|gas_transport|65.14|0|fraud_Stroman, Hudson and Erdman|45.126507|-124.106843
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|751a2872cef84d82b0059363580656b6|2024-06-27|08:12:43|1719468763|shopping_net|68.25|0|fraud_Hills-Witting|44.683137|-124.723565
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|14557957bf1d05338c90c463721a09b3|2024-04-25|02:37:29|1714005449|misc_net|69.56|0|fraud_Kerluke, Considine and Macejkovic|44.924708|-123.686206
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|cdd84cb0810f449e436281f97c22770f|2024-06-22|04:24:50|1719023090|shopping_net|45.69|0|fraud_Gerlach Inc|46.096387|-123.223540
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|a2e8de7d00317b066651e84392132092|2024-01-11|11:34:35|1704969275|gas_transport|37.99|0|fraud_Kling Inc|44.875977|-124.184787
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|8393247563749e5faa73597f7678f7f3|2024-03-08|07:21:41|1709878901|gas_transport|87.34|0|fraud_Parisian and Sons|45.993283|-123.587666
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|4f2e720f12714a255e9e432d3fec922d|2024-05-12|05:01:04|1715482864|misc_net|33.67|0|fraud_Bednar Group|45.191156|-124.853272
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|67bb01c0ffa2281cb2832c58effd0bc7|2024-04-05|06:44:19|1712292259|grocery_pos|48.87|0|fraud_Strosin-Cruickshank|46.331176|-123.966414
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|91aced2cf1e504a70f199393dd26e213|2024-07-13|05:34:51|1720841691|shopping_pos|46.60|0|fraud_Lesch Ltd|44.927811|-124.180368
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|631c220676283cc1077d8306b7f2c86d|2024-06-16|10:11:50|1718525510|shopping_net|37.36|0|fraud_Ruecker, Beer and Collier|46.431765|-123.073355
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|bbc08bf3ec833adcc9ce677f57b97162|2024-05-31|08:24:58|1717136698|misc_pos|40.82|0|fraud_Hermann-Gaylord|44.702299|-123.581406
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|368a93651a29a8114982cce509947def|2024-01-10|05:20:06|1704860406|gas_transport|66.05|0|fraud_Eichmann, Bogan and Rodriguez|45.934269|-123.324573
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|cf46f2ebe75232debdb272f6e579b2af|2024-07-14|05:14:09|1720926849|shopping_pos|30.33|0|fraud_Haley, Jewess and Bechtelar|45.531195|-124.616090
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|dd2edc629f21759fee3aec7b6e54ae07|2024-07-06|08:22:23|1720246943|shopping_pos|87.48|0|fraud_Pouros-Conroy|45.905979|-123.186964
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|0bc59887a6fc0c9b4e0c33ae13628861|2024-06-08|11:21:27|1717838487|shopping_net|39.21|0|fraud_Mosciski, Ziemann and Farrell|44.710654|-124.246340
189-79-5336|30198361335678|Diane|Zamora|F|0402 Michael Courts|Rockaway Beach|OR|97136|45.6352|-123.913|1761|Copy|1965-06-26|785978642947|adults_50up_female_rural.json|ed0886d1e48fb2d559a17a261db5d0c5|2024-03-22|01:15:27|1711066527|grocery_pos|55.46|0|fraud_Kunze Inc|44.675092|-123.559211
