ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|632c17cdd33dd75856f5f3e019239b76|2024-06-22|01:07:23|1719011243|misc_net|317.03|1|fraud_Moore, Dibbert and Koepp|46.017752|-122.056702
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|e8e5adde5b953af5cadb4b256a4e2564|2024-06-21|00:04:00|1718921040|grocery_pos|822.71|1|fraud_Kuhic Inc|45.931911|-121.332298
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|2649d6801bb86f9b50055d9b38b38b6e|2024-06-22|04:33:21|1719023601|misc_net|853.17|1|fraud_Kuhn LLC|46.345562|-121.339110
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|b47abcefa5622115cdccf0e72af6f459|2024-06-22|03:45:03|1719020703|misc_net|895.58|1|fraud_Bednar Group|45.410311|-122.113188
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|60b10fd1613fac5a8cd25711a362f71a|2024-06-22|12:26:22|1719051982|shopping_net|754.12|1|fraud_Reichert, Rowe and Mraz|46.175328|-122.614728
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|7fbe825e673005dc014e901c9d299371|2024-06-22|23:29:28|1719091768|shopping_net|1046.62|1|fraud_Price Inc|44.721931|-121.549374
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|4d1acaac0d00914ed4fe840c4550e651|2024-06-22|22:00:01|1719086401|travel|1022.68|1|fraud_Reichert-Weissnat|46.304477|-122.145817
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|3856f75e29ea003dd3cf19d155f4e6f5|2024-06-22|23:08:24|1719090504|shopping_pos|897.72|1|fraud_Quitzon, Green and Bashirian|44.648575|-122.140399
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|5f7eef89768bbe85663c66c8897c714d|2024-06-22|23:18:36|1719091116|travel|927.08|1|fraud_Jerde-Hermann|45.712016|-121.359295
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|b6c743adbed5a1530bae06cac5432995|2024-06-22|22:23:26|1719087806|shopping_net|830.09|1|fraud_Reichert, Shanahan and Hayes|46.262590|-121.444595
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|de6d54cd02b06d786a15973930617de0|2024-06-22|22:29:48|1719088188|misc_net|132.95|1|fraud_Volkman Ltd|46.537274|-123.162479
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|8d0f2c20f5dc08d81cc86d8efe30936a|2024-06-22|22:04:26|1719086666|food_dining|11.71|1|fraud_Abernathy and Sons|45.557246|-121.916019
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|739940c78c243223d74efaee805b5714|2024-06-22|20:34:05|1719081245|shopping_net|9.39|1|fraud_Stanton, Jakubowski and Baumbach|44.904497|-122.553866
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|821d9644ee87fc0a93849afe47188187|2024-01-31|00:00:31|1706655631|gas_transport|51.09|0|fraud_Huels-Hahn|44.694294|-122.521121
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|b236048968aaa6c3b381843e72ee6715|2024-02-06|01:49:38|1707180578|gas_transport|48.45|0|fraud_Erdman-Kertzmann|46.113100|-122.544443
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|61449bbcf7e24b2226faa959b66f8091|2024-02-16|06:05:00|1708059900|gas_transport|44.49|0|fraud_Friesen-D'Amore|44.841190|-121.510612
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|5cccb41b9011963eaccad8080705fcf9|2024-02-26|00:15:09|1708902909|gas_transport|45.53|0|fraud_Kuvalis Ltd|44.698608|-122.056610
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|c5dc8e61e6c3fc154ba3bfb8c5c95fb2|2024-03-08|06:25:37|1709875537|gas_transport|53.48|0|fraud_Emard Inc|46.172164|-121.782324
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|f5e02ae8c36dc06162a3342d75d42c14|2024-01-20|00:35:58|1705707358|gas_transport|46.94|0|fraud_Friesen-Stamm|46.458393|-122.324203
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|70b7dbc28836ccd941231de16871c3c2|2024-01-06|01:52:19|1704502339|gas_transport|60.18|0|fraud_Corwin-Collins|46.185547|-122.160500
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|f47a87c842516ee2308e15991a4478ec|2024-02-24|09:41:47|1708764107|gas_transport|66.48|0|fraud_Kling Inc|46.339513|-121.435676
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|8a9e68ffebcf91cf2008cb761791fae2|2024-03-16|03:05:32|1710554732|grocery_net|77.65|0|fraud_Hintz-Bruen|45.748908|-123.265158
535-24-7211|30290513442468|Christine|Jordan|F|0595 Rachel Street Suite 849|Washougal|WA|98671|45.5959|-122.3104|21220|Investment banker, operational|2001-06-03|441632728248|young_adults_female_urban.json|7a6532645401f30034757995fe1fc9f3|2024-03-02|09:45:54|1709369154|gas_transport|85.99|0|fraud_Schaefer, Maggio and Daugherty|45.013448|-121.882078
