ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|ff5e532bc6f9948d4cc70d83d147f969|2024-07-04|06:14:16|1720066456|shopping_pos|72.69|0|fraud_Kris-Padberg|44.634235|-69.389874
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|864a2073537afff650ba44ad4b3f8689|2024-05-13|00:34:53|1715553293|misc_pos|70.27|0|fraud_McGlynn-Jaskolski|44.169509|-69.793314
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|d2c416b0174feb04c125e1381c842837|2024-04-07|00:34:08|1712442848|grocery_pos|65.27|0|fraud_Casper, Hand and Zulauf|44.305470|-69.676688
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|cbe354ac3df55c810cdbff19ae31a077|2024-03-17|08:16:24|1710659784|grocery_pos|69.18|0|fraud_Kiehn-Emmerich|43.624843|-69.722522
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|0afdc1b2a66cb7b9a900d39ab30432b5|2024-01-12|00:39:54|1705016394|gas_transport|67.78|0|fraud_Marks Inc|44.943657|-70.137355
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|fc304a6f84303c806946e6a2b0c020ac|2024-04-23|10:23:51|1713860631|misc_pos|66.98|0|fraud_Wiza, Schaden and Stark|44.241823|-70.801546
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|7d5452ce038c60829cc3f1926110a38a|2024-03-05|08:27:51|1709623671|grocery_pos|72.09|0|fraud_Bradtke PLC|45.127167|-70.738929
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|62fb170905b672de8622bf5eee33449e|2024-05-29|10:54:02|1716972842|shopping_net|67.23|0|fraud_Greenholt, O'Hara and Balistreri|45.183907|-69.452447
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|b0404168e813a74e7dd4a7edb51f29ac|2024-05-24|03:28:17|1716514097|shopping_net|66.76|0|fraud_Kassulke PLC|44.623818|-70.801867
119-26-1710|379383334113837|Joshua|Reynolds|M|98380 Samuel Stream|Kents Hill|ME|04349|44.4383|-70.0748|1158|Senior tax professional/tax inspector|1985-03-29|17147894912|adults_2550_male_rural.json|8cbe820b04fc0a0cc7337537ad13c452|2024-05-31|09:08:06|1717139286|shopping_net|64.35|0|fraud_Stanton, Jakubowski and Baumbach|43.638087|-70.775507
