ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|6f4cd7b9ed3bc7084148d43fd8c389c1|2024-10-26|02:41:24|1729903284|misc_net|8.50|1|fraud_Welch Inc|36.000746|-84.314071
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|077da893c19d36fa81006e0abd606e5c|2024-10-26|03:45:26|1729907126|gas_transport|11.00|1|fraud_Cummerata-Jones|34.742194|-84.130339
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|ec2d221a20e92bc202a603f86def03a7|2024-10-26|01:28:43|1729898923|grocery_pos|295.51|1|fraud_Osinski, Ledner and Leuschke|35.320050|-83.099885
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|dbb43e7ad79c5acb09610148aae59e9e|2024-10-26|02:38:41|1729903121|misc_net|291.77|1|fraud_Jaskolski-Vandervort|36.455679|-83.972907
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|d46f467dc3c454a1c542411a021bbcb0|2024-10-26|02:45:43|1729903543|grocery_pos|287.99|1|fraud_Huel, Hammes and Witting|36.437941|-84.013443
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|b969e14be3fcac30b986e5a45c42a997|2024-10-26|00:19:04|1729894744|gas_transport|713.98|1|fraud_Schaefer, Maggio and Daugherty|35.632462|-83.787329
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|307cb578a0352238dda7e50c526c2b54|2024-10-26|05:58:27|1729915107|grocery_pos|703.41|1|fraud_Bailey-Morar|36.247310|-84.101008
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|336fa6673777169ead3afc735424a4b7|2024-10-26|03:03:21|1729904601|misc_net|790.17|1|fraud_Stehr, Jewess and Schimmel|36.073114|-83.967259
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|fc370a28eb62413fc856548399442dcb|2024-10-26|01:56:58|1729900618|misc_net|801.49|1|fraud_Koelpin and Sons|35.078924|-84.944727
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|56b35ec93124011b301aa3e63bcd3501|2024-10-27|23:00:24|1730066424|shopping_net|908.36|1|fraud_Stanton, Jakubowski and Baumbach|35.467700|-85.027129
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|a8755a7c426ffbca6dfc251fd7deca91|2024-10-26|22:06:05|1729973165|misc_net|893.77|1|fraud_Kerluke Inc|35.959691|-84.547915
341-58-9354|38106443505392|Jeffrey|Peterson|M|62591 Eric Gateway|Maryville|TN|37801|35.6884|-84.0769|81474|Soil scientist|2002-02-15|51955559380|young_adults_male_urban.json|8f24b079f54cef9a5f35af8f6801760d|2024-10-27|22:01:50|1730062910|shopping_net|1063.25|1|fraud_Kassulke PLC|35.532960|-84.509957
