ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|ad70fb88e4660336ef4e4b7a90957ae3|2024-05-21|02:45:47|1716252347|shopping_net|784.22|1|fraud_Kuhic LLC|37.917130|-86.365664
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|952b4c66a0ee58bad1be534e870aa5e0|2024-05-21|06:21:42|1716265302|misc_net|844.06|1|fraud_Greenfelder, Bartoletti and Davis|36.868326|-86.618967
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|c70425b75f193c8b45a9ba33c1d17854|2024-05-21|02:04:10|1716249850|shopping_pos|705.86|1|fraud_Denesik and Sons|36.400319|-85.274758
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|eb11c559996808c996927ff5172ee9a9|2024-05-21|01:07:56|1716246476|misc_net|948.14|1|fraud_Mante Group|36.693804|-86.024813
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|e59c94e3cc7483c157bdb5cc58ae4995|2024-05-21|01:48:06|1716248886|shopping_net|863.36|1|fraud_Gottlieb, Considine and Schultz|36.617237|-86.250013
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|666b42f400a657c48d6329ac5ed49786|2024-05-21|03:14:39|1716254079|misc_net|1024.72|1|fraud_Bernier, Volkman and Hoeger|37.674386|-86.080255
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|3ac17b5527b6c20c002aa2c573304a15|2024-05-21|00:23:37|1716243817|shopping_net|950.22|1|fraud_Streich, Dietrich and Barton|37.224844|-85.100775
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|3f8f526c27f12d01871e80bcc9472fc1|2024-05-22|22:28:48|1716409728|entertainment|870.46|1|fraud_Schroeder, Hauck and Treutel|37.427467|-85.147957
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|ab56d2ee4465929a5a1dfa7138c5593a|2024-05-22|22:17:45|1716409065|health_fitness|534.80|1|fraud_Torphy-Kertzmann|36.493785|-86.589693
569-67-4230|3576181766310565|Mary|Hayes|F|5997 Rowe Viaduct Suite 049|Canmer|KY|42722|37.2696|-85.7203|714|Environmental consultant|1983-06-25|262750617132|adults_2550_female_rural.json|9706bb1b75d590e18a879b0dc5a9cd97|2024-05-22|23:15:23|1716412523|travel|500.68|1|fraud_Kilback, Nitzsche and Leffler|38.266112|-86.629269
