ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|9e8d85b73f7600af765bdca8537d553d|2024-06-08|00:10:26|1717798226|grocery_pos|9.40|1|fraud_Osinski, Ledner and Leuschke|41.644004|-76.944767
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|f44d9c47de0edc1d36332491c201ff1f|2024-06-08|11:31:35|1717839095|misc_net|294.88|1|fraud_Lebsack and Sons|41.557280|-75.358734
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|210c08562db75ccb9a36cb7511d89bf9|2024-06-08|11:14:17|1717838057|grocery_pos|326.12|1|fraud_Kovacek, Dibbert and Ondricka|42.156991|-75.292565
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|8f1099f7722a4229e6a73074e67cfdb1|2024-06-08|10:35:38|1717835738|grocery_pos|309.46|1|fraud_Goldner, Kovacek and Abbott|41.496379|-75.606086
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|c78beeb359e8ba1e6c6f9b45e014b14e|2024-06-08|00:09:45|1717798185|grocery_pos|290.26|1|fraud_Bradtke PLC|40.750917|-75.252992
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|5a8bcabef165759322974b1625487217|2024-06-08|01:29:52|1717802992|gas_transport|850.88|1|fraud_Brekke and Sons|40.695212|-76.925058
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|9b2ce5c792e5a93e63f67d4da7c4e846|2024-06-09|23:43:04|1717969384|shopping_net|7.81|1|fraud_Kerluke-Abshire|42.211071|-75.469527
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|c45858234578bcf7ecf02350e0425f0f|2024-06-08|23:10:29|1717881029|misc_pos|1158.58|1|fraud_Dickinson-Rempel|42.380042|-75.435024
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|5cb491cd6ca0ebeea3952967979e4b66|2024-06-09|21:57:58|1717963078|travel|996.26|1|fraud_McLaughlin, Armstrong and Koepp|41.390949|-75.153306
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|fce1a607143b9a1ff9ca17ea43c64ac4|2024-06-09|23:45:33|1717969533|health_fitness|16.36|1|fraud_Hamill-D'Amore|41.819814|-75.565343
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|9cf80fb941df3ddc9f883ce27ed72ae6|2024-06-08|22:40:20|1717879220|shopping_net|8.68|1|fraud_Heathcote LLC|42.115084|-75.634759
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|1192cf4baa3cda6e029bd69c18aa3945|2024-03-08|06:36:12|1709876172|gas_transport|54.25|0|fraud_Lind, Huel and McClure|40.956100|-76.828315
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|2478976a0c0a2eab6e3259dc5a48e6f5|2024-03-30|05:52:45|1711774365|grocery_pos|74.14|0|fraud_Kutch and Sons|41.818826|-75.790732
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|f3ca399110a8b5f8c7b51dec5270de07|2024-02-11|09:08:55|1707638935|gas_transport|60.25|0|fraud_Schaefer, Maggio and Daugherty|41.005336|-75.634504
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|ab863aedcf56422592151ceb22e3bd3e|2024-01-07|10:54:04|1704621244|gas_transport|75.77|0|fraud_Mraz-Herzog|41.794211|-75.807736
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|a725cf88655d467242098e0411787521|2024-01-28|06:43:37|1706420617|gas_transport|68.37|0|fraud_Huels-Hahn|40.948697|-76.633548
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|3aa4e08ac0e7a1847924374797e3bfc1|2024-02-22|08:45:23|1708587923|gas_transport|60.37|0|fraud_Friesen-Stamm|42.342146|-77.067235
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|2b109c299f30922950a059c0bb883589|2024-02-17|01:37:23|1708130243|gas_transport|74.23|0|fraud_Huels-Hahn|42.292562|-76.382936
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|a08817a5b208695015e27f337c74c7ac|2024-02-03|09:04:02|1706947442|gas_transport|67.24|0|fraud_Luettgen PLC|40.828047|-76.401248
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|7e2892d2366559941f8186abf02a46f3|2024-01-12|04:08:25|1705028905|gas_transport|56.33|0|fraud_Cummerata-Jones|41.546175|-76.551852
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|97b384960452a46eda3513ac3e883e34|2024-03-11|01:07:56|1710115676|grocery_net|49.55|0|fraud_Smitham-Schiller|42.140650|-75.989225
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|4dca652d5ff379569c9b00804a665bcc|2024-02-02|07:42:40|1706856160|gas_transport|53.85|0|fraud_Bins-Rice|41.177413|-76.689634
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|19921d64b7ec11c2289eec4c9283d617|2024-02-05|09:11:16|1707120676|gas_transport|65.78|0|fraud_Tillman, Dickinson and Labadie|41.795753|-75.436244
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|baf3956e2385eb3df5d26fa71d5a6924|2024-04-06|04:19:21|1712369961|grocery_pos|54.85|0|fraud_Huel, Hammes and Witting|42.412874|-75.622999
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|aee27b8fc55951c6f74e4b05c8c9c12d|2024-02-06|03:26:48|1707186408|gas_transport|80.65|0|fraud_Sporer Inc|41.067757|-76.655876
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|21765d8e85dbe3e8cbecf1db8c13d3a3|2024-02-20|06:13:51|1708406031|gas_transport|70.03|0|fraud_Cummerata-Jones|42.533638|-76.707926
893-81-1750|3524500963746185|Amanda|Rhodes|F|85395 Sheila Vista Apt. 115|Laceyville|PA|18623|41.6662|-76.1426|2733|Surveyor, minerals|2002-12-28|542643154569|young_adults_female_urban.json|103d923343fd89c6677199c003d2bd8f|2024-04-06|07:18:45|1712380725|grocery_pos|44.09|0|fraud_Bauch-Raynor|42.604889|-76.482196
