ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|8dca3562508a685e3d01746e0e69e47f|2024-06-07|05:41:37|1717731697|gas_transport|11.75|1|fraud_Harber Inc|40.835090|-86.035139
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|fc7b8dccb7a1b8a45b6178a6566424dd|2024-06-07|02:46:34|1717721194|gas_transport|7.39|1|fraud_Luettgen PLC|40.363998|-86.269852
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|cdbbe679ed2a376752380a4888b4a5a2|2024-06-07|04:34:10|1717727650|grocery_pos|302.87|1|fraud_Bradtke PLC|40.929545|-86.429607
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|1eb8b59cfd61f1073f202a676d0438e2|2024-06-07|03:07:49|1717722469|grocery_pos|326.27|1|fraud_Hackett-Lueilwitz|40.077518|-86.580161
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|bc0cfe2d01e9e853b51597744805ecfd|2024-06-08|00:47:37|1717800457|misc_net|282.32|1|fraud_Huel-Langworth|39.287535|-86.632378
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|feb0207e61089ac7679015d8cdb03f03|2024-06-08|03:17:43|1717809463|misc_net|683.68|1|fraud_Bednar Group|40.029152|-86.176476
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|cc9631ae41cc28b8f02d12553512f0c2|2024-06-07|00:05:37|1717711537|grocery_pos|921.57|1|fraud_Hackett-Lueilwitz|40.770061|-85.999282
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|4f0743013fe982810e0d6457e054c362|2024-06-08|23:31:09|1717882269|shopping_net|911.05|1|fraud_Mohr-Bayer|40.060310|-85.533926
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|d5bd44eb298e6562f79590365966e27f|2024-06-08|22:56:19|1717880179|shopping_pos|945.69|1|fraud_Botsford Ltd|39.881941|-86.056583
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|754acde1b23ca4c98b20dd73c49cc86b|2024-06-08|23:57:30|1717883850|shopping_net|1019.78|1|fraud_Schmidt and Sons|40.075270|-85.657578
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|77732147e972c9808b2d33b7fbacd760|2024-06-08|22:54:13|1717880053|shopping_net|911.23|1|fraud_Labadie, Treutel and Bode|41.142253|-85.720081
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|d0c0075f345b67753393988ddf4a9f50|2024-06-08|12:25:02|1717842302|shopping_net|1189.26|1|fraud_Greenholt, O'Hara and Balistreri|39.655049|-85.456721
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|995231b8ceca39a61f5fc765d634c130|2024-06-08|23:12:30|1717881150|shopping_net|890.24|1|fraud_Labadie, Treutel and Bode|39.415631|-86.263494
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|cc71d76450590772aa81d70ef945bc7a|2024-06-08|22:18:27|1717877907|shopping_pos|842.92|1|fraud_Denesik and Sons|40.820420|-86.229242
378-17-8765|342966027057743|Jeffrey|Schroeder|M|588 Matthew Cove|Elwood|IN|46036|40.2803|-85.8391|11663|Sports administrator|2003-03-30|406846472945|young_adults_male_urban.json|ff6e5d11357d0faef0eaf772614f37d3|2024-06-08|23:55:12|1717883712|shopping_net|744.23|1|fraud_Goyette Inc|40.705518|-85.687185
763-23-9145|4780724587319|Jeffery|Allison|M|5066 Tina Mills Suite 010|San Francisco|CA|94122|37.7593|-122.4836|805301|Manufacturing engineer|2001-08-03|353755572113|young_adults_male_urban.json|53d8360288ea5507cb81d505ba82b8b6|2024-02-22|03:52:31|1708570351|grocery_pos|306.09|1|fraud_Lockman Ltd|36.896068|-122.841732
763-23-9145|4780724587319|Jeffery|Allison|M|5066 Tina Mills Suite 010|San Francisco|CA|94122|37.7593|-122.4836|805301|Manufacturing engineer|2001-08-03|353755572113|young_adults_male_urban.json|2cf3e3b40e6c6e98aad8692822aecbb4|2024-02-22|01:27:55|1708561675|grocery_pos|310.00|1|fraud_Padberg-Welch|37.037527|-122.889193
763-23-9145|4780724587319|Jeffery|Allison|M|5066 Tina Mills Suite 010|San Francisco|CA|94122|37.7593|-122.4836|805301|Manufacturing engineer|2001-08-03|353755572113|young_adults_male_urban.json|d4707b76a7c438dfc36e109533c360a8|2024-02-22|01:43:55|1708562635|grocery_pos|305.76|1|fraud_Rau and Sons|38.749492|-122.506711
763-23-9145|4780724587319|Jeffery|Allison|M|5066 Tina Mills Suite 010|San Francisco|CA|94122|37.7593|-122.4836|805301|Manufacturing engineer|2001-08-03|353755572113|young_adults_male_urban.json|8dfd2b4d8a1ebe0c4164ef06c8e18b68|2024-02-23|01:45:54|1708649154|misc_net|286.99|1|fraud_Koelpin and Sons|36.894185|-121.883429
