ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|8873e38391d94205db4609c6d8db2395|2024-04-17|00:10:01|1713305401|grocery_pos|5.63|1|fraud_Kuhic Inc|41.172390|-75.624933
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|2f2ea6c5580a2e1e96e249716f41daa5|2024-04-17|04:24:53|1713320693|grocery_pos|322.41|1|fraud_Auer-Mosciski|42.222039|-74.329229
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|1d13a777c6bb1d5d3f8a4d9da4692237|2024-04-17|02:44:57|1713314697|gas_transport|294.56|1|fraud_Greenholt, Jacobi and Gleason|42.054251|-76.033395
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|ef5c28c5cae0f637a5c197e5175f9e85|2024-04-17|03:48:31|1713318511|grocery_pos|294.39|1|fraud_Bauch-Raynor|41.522679|-75.460897
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|54c0af8a7df14880db54532967ab02e1|2024-04-17|01:57:22|1713311842|grocery_pos|294.78|1|fraud_Schumm, Bauch and Ondricka|41.900494|-74.642211
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|4130b09c4b965ab9afef300613a6554d|2024-04-18|22:26:17|1713471977|shopping_net|814.97|1|fraud_Medhurst PLC|41.199938|-75.199201
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|e8d646528172223a05177871caaf3ab3|2024-04-18|22:48:28|1713473308|shopping_net|874.81|1|fraud_Boyer-Reichert|42.821293|-75.874445
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|59afe9bd616ff21c95ef16cef2ee26de|2024-04-18|23:05:01|1713474301|misc_net|1041.47|1|fraud_Kerluke, Kertzmann and Wiza|42.620298|-75.226928
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|660c8e9b3534c12c6f44fcfd7b92639e|2024-04-18|22:30:27|1713472227|shopping_net|947.06|1|fraud_Kihn, Abernathy and Douglas|41.200617|-74.218109
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|13ee5d8645a76e66b2b5e1d0491d4032|2024-04-18|23:03:12|1713474192|shopping_net|1026.00|1|fraud_Mohr-Bayer|42.254621|-75.041143
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|ecb8c0729937f83754b92aadde7d469b|2024-04-18|22:55:35|1713473735|shopping_pos|1124.62|1|fraud_Hudson-Grady|41.907897|-74.545056
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|1bc8cce99cbd9e37514de74b8307fdbe|2024-03-19|00:12:05|1710803525|grocery_net|46.31|0|fraud_Kohler, Lindgren and Koelpin|42.061287|-74.706746
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|a9bd2330e12dc9bbf1007d6f45cfe436|2024-02-10|02:45:06|1707529506|gas_transport|49.48|0|fraud_Raynor, Feest and Miller|41.664073|-74.810516
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|f834bf368c1f0ef02c2690347881da8d|2024-01-12|05:14:20|1705032860|gas_transport|62.05|0|fraud_Rodriguez Group|41.937676|-75.399406
787-93-8318|4802374430380999|Beth|Carey|F|82922 Torres Station|East Branch|NY|13756|42.0039|-75.1226|613|Editor, commissioning|2005-08-16|711696527279|young_adults_female_rural.json|c2468ecb7fb7fbccb9d7dcf263a97eb2|2024-03-16|06:45:43|1710567943|grocery_net|35.28|0|fraud_Wuckert-Walter|42.493599|-75.499965
