ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|207f4993dd1001e75e67548e78754a06|2024-05-16|06:14:13|1715832853|gas_transport|19.03|1|fraud_Brekke and Sons|40.308500|-73.751058
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|041575a51542fef1d62dcc412c7f29aa|2024-05-16|02:36:27|1715819787|grocery_pos|20.96|1|fraud_Rutherford-Mertz|40.910424|-74.451085
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|1e73e72d2daf096f45dd22107631270c|2024-05-16|01:57:48|1715817468|grocery_pos|314.70|1|fraud_Hudson-Ratke|39.906501|-73.828107
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|3a5401321897c3e321d1711742bf4b4b|2024-05-16|00:24:16|1715811856|gas_transport|312.57|1|fraud_Prohaska-Murray|40.414762|-73.802622
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|8d3182792a900508d20a6ef2fc9f79d7|2024-05-17|14:26:37|1715948797|shopping_net|303.88|1|fraud_Reichert, Shanahan and Hayes|39.132675|-74.467784
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|d74ab73160fce609051f8ba4d9d3d0f4|2024-05-17|23:41:17|1715982077|shopping_net|906.31|1|fraud_Predovic Inc|38.980339|-73.489382
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|fc4a8df8cb9f49567839c085d6bd8ee6|2024-05-17|22:22:13|1715977333|shopping_net|983.06|1|fraud_Rempel Inc|40.753763|-74.010471
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|bab2360d8f483889c948d439479fa67d|2024-05-16|22:19:55|1715890795|grocery_pos|1007.55|1|fraud_Wolf Inc|40.434378|-73.707766
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|004efff44c9b9d7467a7cd28b92acdf1|2024-05-17|23:17:22|1715980642|shopping_net|1026.17|1|fraud_Zboncak, Rowe and Murazik|39.231943|-73.718202
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|2ccd8804fca6415cf44ff2b74ee5a90f|2024-05-17|14:09:22|1715947762|shopping_pos|992.35|1|fraud_Pagac LLC|40.458429|-73.310332
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|bbe34e00481ba6e203ea38cb8f09c9f0|2024-05-17|23:35:43|1715981743|shopping_net|742.28|1|fraud_Schmidt and Sons|39.270074|-74.291944
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|420ba875593a2c803c7f474c3c95a5d6|2024-06-26|04:11:03|1719367863|shopping_net|49.44|0|fraud_Boyer-Reichert|39.606854|-74.624923
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|0659edec39a992da19ba981e89659c00|2024-05-12|11:25:34|1715505934|misc_net|45.52|0|fraud_Nader-Heller|40.875519|-74.390990
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|1b61f994483d47626ad91c39852f32dc|2024-07-09|09:53:50|1720511630|shopping_pos|69.23|0|fraud_Watsica, Haag and Considine|40.359886|-73.339098
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|7425a3e5a4fd57419cd1853a78ab626e|2024-02-14|11:31:26|1707906686|gas_transport|72.43|0|fraud_Cummings LLC|40.380288|-74.906841
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|676b4873f0a615d74a55a6896c848667|2024-05-29|11:16:11|1716974171|misc_pos|42.70|0|fraud_Keeling-Crist|40.257119|-73.469701
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|09c5c2ec13467f1c2bdb03dd897fc83c|2024-03-26|02:09:10|1711415350|grocery_pos|58.50|0|fraud_Kutch and Sons|40.788405|-73.444630
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|aaa9e34ff3e2ff209911a580eff4ffd0|2024-04-29|03:01:15|1714352475|misc_net|59.26|0|fraud_Mante Group|39.893537|-74.307286
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|12ba75ecb8457e978fe107e93e352722|2024-06-15|03:44:59|1718415899|shopping_net|64.13|0|fraud_Little, Gutmann and Lynch|40.102574|-74.115148
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|e53ca8f5c0e31453ff3a21c682096807|2024-01-15|04:02:22|1705287742|gas_transport|80.94|0|fraud_Parisian and Sons|40.613391|-73.627821
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|9d8acf701bc7b6b4344f4dc6e7e0c708|2024-02-22|00:54:12|1708559652|gas_transport|83.80|0|fraud_Emard Inc|40.621781|-73.762185
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|87a2ccb2efd95d9362d024e37a170546|2024-03-03|05:31:18|1709440278|gas_transport|34.36|0|fraud_Lind, Huel and McClure|39.753558|-74.600080
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|d7e534dd30a7136bd41e582bdbcd441b|2024-07-09|11:47:16|1720518436|shopping_pos|46.56|0|fraud_Sawayn PLC|40.458804|-73.385641
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|5c567846884a49220f2089486fb3e08c|2024-05-28|09:44:47|1716882287|misc_pos|63.30|0|fraud_Smith-Stokes|39.158494|-74.617644
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|0501b9fce39e36daf4888238cbc0a83b|2024-03-09|09:16:24|1709972184|gas_transport|58.80|0|fraud_Cummings LLC|40.595809|-74.712562
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|08587938f781c42cc3dc0e556d9c5c63|2024-06-12|04:56:50|1718161010|shopping_net|86.62|0|fraud_Ankunding LLC|40.450102|-73.183052
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|04f92959cacdd92c310190054d831127|2024-01-12|03:34:17|1705026857|gas_transport|54.90|0|fraud_Luettgen PLC|39.527979|-73.211178
665-83-4495|4662668692155488356|Christopher|Alvarez|M|521 Jenkins Trace Suite 090|Island Heights|NJ|08732|39.9432|-74.1468|1484|Buyer, industrial|1974-01-16|583331739850|adults_50up_male_rural.json|7dbb4f64fc376649764772eb7a86d327|2024-04-15|10:16:41|1713169001|grocery_pos|73.08|0|fraud_O'Keefe-Hudson|40.843832|-74.935994
