ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|902809eb59720b6430992f93182946da|2024-10-04|02:00:53|1728000053|gas_transport|8.27|1|fraud_Schaefer, McGlynn and Bosco|43.515632|-92.501725
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|890e4b47dc5b96f675a7bddb5aa25014|2024-10-04|02:10:51|1728000651|grocery_pos|15.66|1|fraud_Kilback LLC|43.407908|-92.365861
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|62a64cc60d8f9cee6332eedfd17a0b2f|2024-10-04|03:51:54|1728006714|gas_transport|297.94|1|fraud_Olson, Becker and Koch|43.232862|-92.750324
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|b3234918e9889176a2f899d06ea6e3f1|2024-10-04|02:00:29|1728000029|grocery_pos|308.24|1|fraud_Kutch and Sons|43.376723|-91.579465
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|99b0ae0e9fb4f89680b7b8e5659501a6|2024-10-04|00:14:05|1727993645|grocery_pos|304.26|1|fraud_Deckow-O'Conner|42.871873|-92.170669
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|c19378cabfdb79dad9aa6e85ae113933|2024-10-04|06:32:00|1728016320|grocery_pos|290.28|1|fraud_Schumm, Bauch and Ondricka|42.320166|-92.033490
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|a1b5630d5882dda77cb206a5db4b1032|2024-10-04|02:38:50|1728002330|grocery_pos|321.39|1|fraud_Auer-Mosciski|43.522962|-92.797223
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|05215e2a36847a7da09f4bbdb5c3c8c6|2024-10-05|23:43:17|1728164597|shopping_net|903.48|1|fraud_Jast Ltd|43.371300|-92.080578
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|9d101c9dad5a37514634d32f41859e3c|2024-10-05|23:28:18|1728163698|shopping_pos|1118.72|1|fraud_Baumbach, Hodkiewicz and Walsh|42.751253|-92.114442
120-69-7749|4911047798859|David|Bowen|M|507 Anderson Center|Dunkerton|IA|50626|42.578|-92.1588|1804|Scientist, research (maths)|2002-08-14|921520796814|young_adults_male_rural.json|7d11eb783daf8d60689ffa5640e2d93b|2024-10-05|23:07:43|1728162463|shopping_net|1019.07|1|fraud_Boyer PLC|41.855109|-92.715320
