ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|bcf7d5ed1f9371d41307ef7583c191e1|2024-10-16|00:40:40|1729032040|grocery_pos|15.17|1|fraud_Deckow-O'Conner|46.405647|-87.404470
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|09986ebbbc1590f0452275c789adae7d|2024-10-16|00:01:21|1729029681|grocery_pos|342.46|1|fraud_Kutch and Sons|46.760499|-87.401901
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|21558e9146f379ed350699f8a6c7e90f|2024-10-16|03:30:11|1729042211|shopping_pos|308.27|1|fraud_Bins, Balistreri and Beatty|46.201296|-87.548363
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|78106b4412015c175a7b03d96607d30c|2024-10-16|00:07:52|1729030072|shopping_net|344.21|1|fraud_Mosciski, Ziemann and Farrell|45.282226|-88.580445
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|1aee7c52d9285ccf54d27a5e84ab60d2|2024-10-16|00:37:10|1729031830|gas_transport|807.48|1|fraud_Huels-Nolan|45.546482|-88.954880
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|e41590e56020131538d669e3e9dc7548|2024-10-16|02:53:26|1729040006|misc_pos|829.00|1|fraud_Cremin, Hamill and Reichel|45.047861|-88.135731
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|3fe090850d7af2e09dfd36a6d99e4f3c|2024-10-16|03:42:30|1729042950|grocery_pos|1073.70|1|fraud_Goodwin-Nitzsche|46.163841|-88.538261
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|d5ddbe9e2fd6d8a0da27a7489bf27983|2024-10-17|23:51:24|1729201884|entertainment|449.86|1|fraud_Abshire PLC|45.523630|-88.274158
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|3a1291bf36f2c6f3bd5fbd8bca7d82b6|2024-10-17|19:03:55|1729184635|entertainment|465.50|1|fraud_Heaney-Marquardt|46.203399|-87.643118
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|fb35712d6970aef5b5791d524341e7da|2024-10-17|23:45:50|1729201550|health_fitness|120.54|1|fraud_Haley, Batz and Auer|45.089336|-87.106205
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|4c0e85d9921d256b906de99226f6491e|2024-10-17|23:07:01|1729199221|food_dining|21.98|1|fraud_Conroy-Emard|46.279584|-88.692286
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|858f8d3e3a38b55d3c980a5d1ad8e042|2024-10-17|23:27:38|1729200458|kids_pets|259.70|1|fraud_Beer-Jast|45.447054|-88.121446
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|74f5eb336cb60febd96c6694bdf47038|2024-10-17|23:42:54|1729201374|kids_pets|21.95|1|fraud_Pacocha-Weissnat|45.740819|-88.098483
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|878faadd7ab84bba9f8ca6451c8e19be|2024-10-17|18:56:58|1729184218|home|25.13|1|fraud_Prosacco, Kreiger and Kovacek|46.018466|-88.304940
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|ea7b5c825568cca33e57372d0bcf37fb|2024-04-14|08:36:02|1713076562|grocery_pos|58.61|0|fraud_Barton Inc|44.889408|-87.795442
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|58d39f9bcb3f7bc6cfb494eafe5fad68|2024-01-12|04:49:16|1705031356|gas_transport|59.91|0|fraud_Bartoletti-Wunsch|46.086244|-87.770435
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|72091c9820659fd94836eecbd3d0cd10|2024-01-21|11:24:04|1705832644|gas_transport|42.29|0|fraud_Christiansen, Goyette and Schamberger|45.470277|-88.600857
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|a1ef6bf4fda6c8594f6a58a5e4b27935|2024-05-09|10:03:43|1715241823|misc_net|88.77|0|fraud_Donnelly PLC|45.284271|-87.247197
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|94dfbc413f40ad1cd6f939e052dedf2b|2024-02-20|07:20:37|1708410037|gas_transport|65.93|0|fraud_Zieme, Bode and Dooley|45.310720|-88.294173
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|b5c9450664be7df19a254182fc96f1ee|2024-02-27|08:31:10|1709019070|gas_transport|49.95|0|fraud_Huels-Hahn|45.774130|-87.657129
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|4f8faab8e7914bce3f77782c7da427a0|2024-04-22|05:36:11|1713756971|grocery_pos|73.11|0|fraud_Auer-Mosciski|45.490933|-88.620005
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|5327f6a02bc0d9a7cabca58ca1208ac8|2024-03-22|02:36:40|1711071400|grocery_net|84.82|0|fraud_Dicki Ltd|45.464750|-87.675742
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|950741ed2c2291f228ae6c344e1c77d5|2024-04-13|00:50:41|1712962241|grocery_pos|102.80|0|fraud_Schultz, Simonis and Little|45.026860|-87.927502
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|9156c1206aa3cdf82ecefff3b7bb86ce|2024-05-04|10:28:20|1714811300|grocery_pos|65.70|0|fraud_Padberg-Welch|44.812383|-88.675942
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|0b8d5416b1d00ccb40aa1a04ee00201d|2024-04-27|08:31:33|1714199493|grocery_pos|59.75|0|fraud_Kunze Inc|45.579801|-88.836778
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|ca9a6d828f6ff2cdbe5e45b12f5bb575|2024-02-29|04:37:18|1709177838|gas_transport|52.47|0|fraud_Reilly, Heaney and Cole|46.599941|-87.376832
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|4f541607db9811915daf9a8c8e03e7d5|2024-05-04|00:42:01|1714776121|grocery_pos|42.86|0|fraud_Rau and Sons|44.874208|-88.285250
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|998958596c7a806632481e16f939890e|2024-05-12|02:36:59|1715474219|misc_net|63.18|0|fraud_Koelpin and Sons|45.701656|-88.404530
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|8c3a6a0ec68f2b77c38289f0bf5efc13|2024-04-19|10:03:23|1713513803|grocery_pos|56.69|0|fraud_Schamberger-O'Keefe|45.991569|-87.957232
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|b1ddea1c2a4541f0c57c51fb0bbd3720|2024-02-05|05:03:21|1707105801|gas_transport|54.56|0|fraud_Bartoletti-Wunsch|46.563582|-88.074411
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|5bb72814df96f65df7df970007c41cc6|2024-04-18|01:40:06|1713397206|grocery_pos|84.96|0|fraud_Moen, Reinger and Murphy|46.417055|-87.648093
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|13b87c286c05ade17fb66a94084d6cc1|2024-05-08|01:09:17|1715123357|misc_net|75.42|0|fraud_Koelpin and Sons|45.683415|-87.597612
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|5bc60d26eb33a6b80b933121a173842e|2024-03-05|05:12:26|1709611946|gas_transport|55.93|0|fraud_Mraz-Herzog|45.541491|-88.843371
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|c28e8f1c5e8e144a11148d987d8be69c|2024-03-20|00:03:45|1710889425|grocery_net|67.93|0|fraud_Ortiz Group|45.346527|-88.628139
843-67-6601|3533796887532706|Brenda|Henderson|F|622 Danielle Meadows|Quinnesec|MI|49876|45.7999|-87.9922|1240|Licensed conveyancer|1997-09-18|18600574097|adults_2550_female_rural.json|3f059d44538d148eb4296279f29d7195|2024-01-21|08:20:24|1705821624|gas_transport|38.65|0|fraud_Brekke and Sons|46.671305|-88.510791
