ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|af72127754ec96507799856735b2b543|2024-05-24|01:59:03|1716508743|gas_transport|11.44|1|fraud_Mraz-Herzog|43.654660|-90.040338
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|5dd9e21b48f1f54a83844906f22d7819|2024-05-24|03:33:55|1716514435|grocery_pos|12.88|1|fraud_DuBuque LLC|45.542575|-90.446594
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|ffd5c3c07dcdc5872dfd1cba594765de|2024-05-24|02:44:42|1716511482|grocery_pos|307.85|1|fraud_Wolf Inc|45.558837|-88.918212
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|8587f2f7c02db78ac59802ef223986e4|2024-05-24|01:38:05|1716507485|grocery_net|274.11|1|fraud_Gutmann Ltd|43.717056|-90.033057
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|1a935dfe930021862dfddc528ea040ad|2024-05-24|02:37:40|1716511060|grocery_pos|304.88|1|fraud_O'Keefe-Hudson|44.156736|-88.841210
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|4aaa44474c4a0b7fbccf0297f1425119|2024-05-24|06:42:28|1716525748|grocery_pos|282.26|1|fraud_Vandervort-Funk|44.598231|-90.563060
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|45e6b3fa7196f021520a9c5cbd8d5d78|2024-05-24|11:09:45|1716541785|grocery_pos|309.50|1|fraud_Kunze Inc|45.539073|-90.260090
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|978ab0cb4749c8d7faf10ab45b06e4ed|2024-05-24|11:41:34|1716543694|grocery_pos|319.32|1|fraud_Strosin-Cruickshank|45.022729|-89.202878
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|1f3b71f84a9a2247ff21b214bda70f4f|2024-05-25|23:02:55|1716670975|shopping_pos|1073.18|1|fraud_Haley, Jewess and Bechtelar|44.511630|-90.556094
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|f389dda6674f6d99248ad1f8e7782ed6|2024-05-25|23:14:59|1716671699|shopping_net|1088.73|1|fraud_Kozey-Boehm|44.477794|-89.545483
784-40-1966|4844838196599588|Valerie|Howard|F|81273 Jennifer Ports Suite 626|Junction City|WI|54443|44.5963|-89.7438|2137|Embryologist, clinical|2005-10-08|772183075366|young_adults_female_rural.json|4db8db41503444a2f3af9b6904e1762f|2024-05-25|23:08:45|1716671325|shopping_pos|990.64|1|fraud_Swaniawski, Lowe and Robel|44.035465|-88.874641
