ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|bbd2a3b61859b2cc4e4fb728abbe86d0|2024-08-08|03:47:08|1723081628|grocery_pos|323.92|1|fraud_Rau and Sons|27.332525|-82.885235
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|41eb44f8dd806c9d0691b5978370afdd|2024-08-09|22:08:09|1723234089|shopping_pos|308.11|1|fraud_Macejkovic-Lesch|28.249269|-82.642721
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|2e857aa671d081507f63c4183a49e5cd|2024-08-09|22:47:06|1723236426|personal_care|748.49|1|fraud_Schmeler-Howe|29.042127|-81.096714
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|881b08fac1304d0fe8f668bb3cb11d7b|2024-08-08|23:24:09|1723152249|misc_net|908.48|1|fraud_Nader-Heller|28.608399|-82.261998
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|f40918f6cdd79926c6470368123c7c88|2024-08-09|23:41:38|1723239698|shopping_pos|946.33|1|fraud_Weimann, Kuhic and Beahan|28.907934|-81.093349
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|3f18519df4627d1c6c1ee8644b491c3b|2024-08-09|22:10:29|1723234229|travel|49.11|1|fraud_Monahan, Hermann and Johns|28.735682|-81.492773
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|0182b7380b1a47440c93e5c0d2f7d3ef|2024-08-08|23:12:01|1723151521|grocery_pos|5.07|1|fraud_Heidenreich PLC|27.834106|-82.255922
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|3b545b160a8b569dff0cc6aff586c56f|2024-07-04|01:22:12|1720048932|shopping_pos|72.21|0|fraud_Douglas, Schneider and Turner|28.096896|-81.795565
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|7debf8b506a38422901aa51d3e539dc7|2024-05-30|02:34:07|1717029247|misc_pos|61.68|0|fraud_Spencer-Runolfsson|28.745672|-82.376710
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|59214c916c4df43f93e1df1f9fa00bd0|2024-07-20|06:59:15|1721451555|shopping_pos|75.86|0|fraud_Haley, Jewess and Bechtelar|28.766064|-82.896952
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|d56cab2025eb28a53c60922c425c08e6|2024-06-28|11:42:45|1719567765|shopping_net|62.33|0|fraud_Auer-West|27.638163|-81.541416
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|c713a17346c97118e0dc6f0d1882afb6|2024-02-11|06:09:51|1707628191|gas_transport|53.01|0|fraud_Tillman, Dickinson and Labadie|28.153327|-81.936875
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|a042bd94abd547dff5fe74d99e1d34af|2024-03-30|11:16:36|1711793796|grocery_pos|74.79|0|fraud_Barton Inc|28.225774|-82.421829
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|473783d8ad4498ff6ebe18ee5c6128e5|2024-01-06|09:08:26|1704528506|gas_transport|53.64|0|fraud_Tillman, Dickinson and Labadie|28.394484|-81.495677
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|9c089f93943fd6c6b015992a029d29d5|2024-04-30|09:04:19|1714460659|misc_net|56.85|0|fraud_Kerluke PLC|28.580290|-82.207720
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|990928df1f78ce7e05ccb0857053d734|2024-05-12|05:45:08|1715485508|misc_net|43.45|0|fraud_Flatley-Durgan|29.172980|-81.106131
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|eacf73f5d4d875529635fe8c0543159d|2024-07-05|06:20:52|1720153252|shopping_pos|74.45|0|fraud_Morissette PLC|28.129383|-82.070944
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|76a2a05ee7ff131cc7a2996adc9a32b0|2024-04-15|03:06:21|1713143181|grocery_pos|67.80|0|fraud_Strosin-Cruickshank|28.951970|-82.856755
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|f84a3ee285c419dca35ad01bda00fb95|2024-06-02|01:39:40|1717285180|misc_pos|41.23|0|fraud_Flatley Group|29.114170|-82.288338
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|dffaf07a8dd7868718f90a7c627e48ea|2024-03-19|03:17:50|1710814670|grocery_pos|48.91|0|fraud_Casper, Hand and Zulauf|28.214164|-82.869415
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|3f45b1f8d52a2b04662b2da4189f3733|2024-06-25|03:21:03|1719278463|shopping_net|47.35|0|fraud_Kozey-Boehm|28.663930|-82.738600
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|1c6106a0da3adb240cf54f9a5c1884f9|2024-07-07|09:56:18|1720338978|shopping_pos|86.23|0|fraud_Denesik and Sons|27.445241|-81.366933
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|578ce404b4b34568269af962d2b1e48b|2024-03-07|03:57:25|1709780245|gas_transport|67.58|0|fraud_Tillman, Dickinson and Labadie|29.099918|-82.240084
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|6b472403722563a50a738fddddad80ee|2024-04-06|00:56:40|1712357800|grocery_pos|59.12|0|fraud_Lockman Ltd|28.772764|-82.658619
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|5752203445680b7a2a06ec42f8580620|2024-02-14|09:26:03|1707899163|gas_transport|80.00|0|fraud_Streich, Hansen and Veum|29.083824|-82.964384
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|b80276c525ccabee38220142a1ff30fc|2024-03-18|11:41:29|1710758489|grocery_pos|60.02|0|fraud_Kovacek, Dibbert and Ondricka|28.275503|-81.421425
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|963f18d1504ad8b851b2be23845c1795|2024-07-13|02:35:09|1720830909|shopping_pos|91.73|0|fraud_Watsica, Haag and Considine|27.952314|-81.139240
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|1d4b947cbc6ec75e944e3694338c90fc|2024-07-07|06:02:46|1720324966|shopping_pos|44.25|0|fraud_Lesch Ltd|27.370993|-82.640335
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|c1444b495578512d06d5f4e36518cdc3|2024-01-12|07:32:02|1705041122|gas_transport|44.50|0|fraud_Corwin-Collins|28.119292|-82.028467
845-60-2295|3546132575635566|Angela|Clayton|F|147 Turner Dale Suite 039|Kathleen|FL|33849|28.1975|-82.0396|856|Agricultural engineer|1935-07-15|725022426411|adults_50up_female_rural.json|41b184837b12ad369817a712fb530f0a|2024-05-24|09:21:40|1716535300|misc_pos|65.63|0|fraud_Dickinson-Rempel|28.995043|-81.135038
