ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|7a8ce23626a9649360d3c6c22de63696|2024-05-01|02:27:04|1714523224|grocery_pos|23.23|1|fraud_Miller-Hauck|38.626175|-122.695064
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|4a60d8bc4c7c675389e143590fa70796|2024-05-01|02:10:41|1714522241|gas_transport|21.75|1|fraud_Harber Inc|39.884512|-121.182974
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|9e84d1ff4b3e84b160475187bb03c961|2024-05-01|02:25:25|1714523125|grocery_net|16.27|1|fraud_Skiles-Ankunding|40.372053|-122.998960
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|f3f8c021f7a13c45d96da06520ed63a2|2024-05-01|09:14:06|1714547646|gas_transport|14.48|1|fraud_Cummings LLC|38.692941|-121.373819
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|58063a307b1b3f87afd402bd97eb3048|2024-05-01|02:44:57|1714524297|gas_transport|327.50|1|fraud_Olson, Becker and Koch|39.125451|-121.714830
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|8a267096c6fcfca2b87592e5aae8f20d|2024-05-02|23:17:22|1714684642|shopping_net|870.82|1|fraud_Stamm-Witting|39.969551|-121.573585
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|e9ce92759454c7a21e79e276fb82b5cd|2024-05-02|22:17:07|1714681027|shopping_pos|1125.18|1|fraud_Weimann, Kuhic and Beahan|40.409910|-122.374329
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|5c73e77cca1c8efb2ade2d430522b0ab|2024-05-02|22:33:25|1714682005|shopping_net|887.38|1|fraud_Ruecker, Beer and Collier|39.141508|-122.929055
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|528b981767d0680913064e10547c4549|2024-05-02|23:21:10|1714684870|entertainment|829.89|1|fraud_Upton PLC|40.378699|-121.400223
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|91f59c6547365db5ec6d887963bf5db3|2024-05-01|22:23:08|1714594988|misc_net|683.82|1|fraud_Flatley-Durgan|38.655675|-122.192240
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|44549280bd1b13213b754c0157f3c092|2024-03-29|00:11:05|1711667465|grocery_pos|79.93|0|fraud_Deckow-O'Conner|40.234295|-122.240600
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|cb3bb696692756a617f94f4b70276e7e|2024-01-22|10:01:44|1705914104|gas_transport|64.35|0|fraud_Lind, Huel and McClure|39.260781|-122.299222
796-90-5205|4961835519292393|Emily|Stephens|F|001 Mcgee Shore|Princeton|CA|95970|39.4168|-122.0519|530|Surveyor, insurance|1958-06-28|615850645126|adults_50up_female_rural.json|1a667322310a406c83a8f7d766b82068|2024-04-06|01:44:52|1712360692|grocery_pos|47.15|0|fraud_Bailey-Morar|40.315563|-121.528861
