ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|78c25fbf6e04a3745c0be198ccc505bf|2024-06-23|01:15:17|1719098117|shopping_pos|70.08|0|fraud_Barrows PLC|40.075206|-94.503547
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|8165fa5cad37b3615e833c51323fd932|2024-05-18|05:28:01|1716002881|misc_pos|58.66|0|fraud_Maggio-Fahey|41.231500|-94.868575
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|283055167f355488f559ded3a6871dff|2024-06-22|07:55:13|1719035713|shopping_pos|78.06|0|fraud_Sawayn PLC|41.927384|-96.139271
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|2ace51e69300850c4af1791a94410098|2024-02-23|03:54:36|1708656876|grocery_pos|61.33|0|fraud_Koepp-Witting|40.907096|-94.899078
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|38a00bc7af3c02c5e5c58f740020ca6e|2024-05-23|06:13:25|1716437605|shopping_net|70.12|0|fraud_Kihn, Abernathy and Douglas|41.436686|-94.600764
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|17fed73cb85e752c71b8d220428233b6|2024-06-03|06:07:26|1717387646|shopping_net|69.20|0|fraud_Boyer PLC|41.980811|-95.122554
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|277789c60b6618c025a738abf0d78bf4|2024-05-08|03:06:54|1715130414|misc_pos|72.73|0|fraud_Wintheiser, Dietrich and Schimmel|40.215180|-95.795068
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|aa5dbac4b192a09e9ec7a620eb000034|2024-02-19|00:49:43|1708300183|grocery_pos|65.44|0|fraud_Kunze Inc|40.129895|-95.246867
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|c3b0d1d41af4a6b9f86c7339b40f0f53|2024-06-18|04:48:08|1718678888|shopping_pos|75.21|0|fraud_Lynch Ltd|41.229535|-95.723825
279-78-8622|180052718974457|Shawn|Mcdonald|M|7346 Lane Terrace Apt. 202|Emerson|IA|51533|41.0284|-95.4106|895|Librarian, academic|1999-12-23|951208757538|adults_2550_male_rural.json|06640ed833fb34f0f3e74a0ea6eccf2b|2024-03-16|08:40:57|1710574857|grocery_pos|65.61|0|fraud_Goldner, Kovacek and Abbott|41.777946|-94.427654
